Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2023-11-12T18:00:00+01:00;PT15M;Onshore;Flanders;Dso;88.87;65.3;34.1;109.5;127.1;71.0;181.2;119.5;70.8;219.0;377.7;333.9;451.7;1406.84;0.06;''
2023-11-12T18:15:00+01:00;PT15M;Onshore;Flanders;Dso;88.35;72.1;39.4;127.2;138.3;79.8;196.1;131.0;82.4;227.7;391.5;348.9;465.8;1406.84;0.06;''
2023-11-12T18:30:00+01:00;PT15M;Onshore;Flanders;Dso;98.54;82.0;47.5;142.5;149.5;84.5;208.8;142.5;88.8;232.2;405.3;359.8;478.5;1406.84;0.07;''
2023-11-12T18:45:00+01:00;PT15M;Onshore;Flanders;Dso;123.04;92.8;53.7;159.5;161.6;90.5;222.9;155.6;95.3;239.4;416.6;372.6;491.6;1406.84;0.09;''
2023-11-12T19:00:00+01:00;PT15M;Onshore;Flanders;Dso;140.73;108.9;74.4;154.6;174.6;98.1;236.7;168.2;103.2;246.3;426.8;384.3;501.5;1406.84;0.1;''
2023-11-12T19:15:00+01:00;PT15M;Onshore;Flanders;Dso;153.66;120.9;79.3;176.5;183.9;102.3;245.0;177.0;105.5;253.9;437.9;396.2;511.6;1406.84;0.11;''
2023-11-12T19:30:00+01:00;PT15M;Onshore;Flanders;Dso;158.83;130.4;84.7;195.3;190.6;104.6;248.0;184.6;107.1;257.9;446.3;404.0;520.3;1406.84;0.11;''
2023-11-12T19:45:00+01:00;PT15M;Onshore;Flanders;Dso;163.04;141.1;91.6;210.1;197.3;106.0;250.7;190.9;106.8;264.4;453.8;411.8;528.1;1406.84;0.12;''
2023-11-12T20:00:00+01:00;PT15M;Onshore;Flanders;Dso;163.8;157.0;109.6;216.0;200.2;107.5;251.6;196.0;102.9;267.3;460.5;416.8;535.3;1406.84;0.12;''
2023-11-12T20:15:00+01:00;PT15M;Onshore;Flanders;Dso;157.4;164.9;111.6;232.4;202.1;109.7;253.1;200.2;98.6;270.4;467.3;424.0;542.9;1406.84;0.11;''
2023-11-12T20:30:00+01:00;PT15M;Onshore;Flanders;Dso;150.25;172.0;116.3;241.8;203.2;113.0;254.1;203.1;90.8;271.2;476.1;430.9;550.3;1406.84;0.11;''
2023-11-12T20:45:00+01:00;PT15M;Onshore;Flanders;Dso;146.17;177.9;120.7;248.8;202.8;112.9;253.1;204.0;84.5;274.4;484.0;439.6;556.6;1406.84;0.1;''
2023-11-12T21:00:00+01:00;PT15M;Onshore;Flanders;Dso;143.01;178.9;128.5;242.8;198.9;111.2;250.8;203.7;81.0;277.7;489.6;447.2;563.2;1406.84;0.1;''
2023-11-12T21:15:00+01:00;PT15M;Onshore;Flanders;Dso;133.22;181.1;123.9;254.7;196.3;110.0;246.9;202.5;82.3;280.3;497.9;454.2;572.3;1406.84;0.09;''
2023-11-12T21:30:00+01:00;PT15M;Onshore;Flanders;Dso;134.17;181.6;123.2;258.9;193.1;107.6;243.2;203.0;84.4;283.4;506.9;462.2;579.4;1406.84;0.1;''
2023-11-12T21:45:00+01:00;PT15M;Onshore;Flanders;Dso;132.13;178.7;118.7;255.6;188.5;103.4;237.5;202.0;86.3;283.5;513.3;468.5;586.3;1406.84;0.09;''
2023-11-12T22:00:00+01:00;PT15M;Onshore;Flanders;Dso;126.86;167.4;119.5;234.5;181.4;97.0;230.6;196.6;86.8;277.1;521.0;477.2;594.2;1406.84;0.09;''
2023-11-12T22:15:00+01:00;PT15M;Onshore;Flanders;Dso;117.19;165.5;111.8;243.6;177.0;94.7;225.5;195.3;92.6;270.4;529.4;484.9;603.3;1406.84;0.08;''
2023-11-12T22:30:00+01:00;PT15M;Onshore;Flanders;Dso;113.89;163.9;110.6;244.4;176.4;93.9;222.3;196.1;101.9;263.2;535.2;493.0;610.3;1406.84;0.08;''
2023-11-12T22:45:00+01:00;PT15M;Onshore;Flanders;Dso;106.35;163.6;106.9;244.2;172.6;93.4;220.2;198.1;109.7;260.9;544.5;501.2;618.5;1406.84;0.08;''
2023-11-12T23:00:00+01:00;PT15M;Onshore;Flanders;Dso;105.5;156.1;115.2;221.5;171.8;91.7;216.9;204.7;119.6;264.3;557.6;512.9;629.6;1406.84;0.07;''
2023-11-12T23:15:00+01:00;PT15M;Onshore;Flanders;Dso;91.18;159.2;109.1;235.0;173.6;91.1;215.2;207.0;125.9;269.4;564.1;520.3;637.6;1406.84;0.06;''
2023-11-12T23:30:00+01:00;PT15M;Onshore;Flanders;Dso;85.37;159.1;107.5;238.3;176.3;92.0;215.3;207.4;127.2;270.9;565.7;523.9;639.7;1406.84;0.06;''
2023-11-12T23:45:00+01:00;PT15M;Onshore;Flanders;Dso;86.92;162.2;107.7;239.9;179.4;95.1;219.2;208.5;129.5;273.7;569.0;525.2;641.4;1406.84;0.06;''
2023-11-13T00:00:00+01:00;PT15M;Onshore;Flanders;Dso;87.55;158.7;113.3;222.3;122.0;48.9;157.5;138.3;79.4;191.6;561.7;466.2;632.6;1406.84;0.06;''
2023-11-13T00:15:00+01:00;PT15M;Onshore;Flanders;Dso;82.43;161.6;110.2;232.0;120.7;49.3;156.6;139.3;80.7;191.0;565.2;469.5;638.8;1406.84;0.06;''
2023-11-13T00:30:00+01:00;PT15M;Onshore;Flanders;Dso;76.85;164.7;110.2;235.8;120.4;53.8;157.7;141.6;81.6;190.8;571.5;478.5;646.7;1406.84;0.05;''
2023-11-13T00:45:00+01:00;PT15M;Onshore;Flanders;Dso;77.06;168.5;110.6;236.4;121.2;54.5;160.1;141.6;82.3;189.5;578.5;487.9;653.2;1406.84;0.05;''
2023-11-13T01:00:00+01:00;PT15M;Onshore;Flanders;Dso;64.1;136.8;96.8;192.1;122.5;58.9;162.9;142.7;82.0;192.9;586.6;497.3;658.4;1406.84;0.05;''
2023-11-13T01:15:00+01:00;PT15M;Onshore;Flanders;Dso;71.43;145.6;96.0;212.3;122.8;59.2;165.6;145.6;80.5;198.8;595.2;506.4;660.5;1406.84;0.05;''
2023-11-13T01:30:00+01:00;PT15M;Onshore;Flanders;Dso;75.71;156.8;102.6;224.0;126.0;62.4;167.7;149.0;80.5;207.3;604.8;515.8;662.8;1406.84;0.05;''
2023-11-13T01:45:00+01:00;PT15M;Onshore;Flanders;Dso;74.32;170.9;110.7;240.3;127.3;62.4;171.1;152.8;82.6;215.2;616.5;523.8;667.1;1406.84;0.05;''
2023-11-13T02:00:00+01:00;PT15M;Onshore;Flanders;Dso;114.94;164.5;121.7;220.5;128.9;62.6;170.9;156.4;83.2;219.0;631.9;541.5;676.8;1406.84;0.08;''
2023-11-13T02:15:00+01:00;PT15M;Onshore;Flanders;Dso;147.8;178.9;124.3;244.9;131.2;63.5;176.7;163.2;86.0;223.4;644.8;555.5;687.9;1406.84;0.11;''
2023-11-13T02:30:00+01:00;PT15M;Onshore;Flanders;Dso;186.01;189.4;131.3;259.3;137.9;64.8;183.7;170.8;90.7;228.2;656.8;572.7;701.2;1406.84;0.13;''
2023-11-13T02:45:00+01:00;PT15M;Onshore;Flanders;Dso;234.46;200.5;138.7;272.0;147.5;73.8;193.6;182.2;96.4;239.6;669.1;587.6;714.2;1406.84;0.17;''
2023-11-13T03:00:00+01:00;PT15M;Onshore;Flanders;Dso;254.53;208.2;161.1;257.9;159.7;85.1;206.2;196.9;107.6;252.1;677.9;599.9;726.8;1406.84;0.18;''
2023-11-13T03:15:00+01:00;PT15M;Onshore;Flanders;Dso;263.42;220.0;157.9;284.6;170.0;95.0;217.5;208.4;113.0;262.4;689.5;611.9;737.9;1406.84;0.19;''
2023-11-13T03:30:00+01:00;PT15M;Onshore;Flanders;Dso;262.91;231.8;167.6;297.7;180.9;106.4;226.0;216.8;117.0;272.1;700.3;619.7;747.7;1406.84;0.19;''
2023-11-13T03:45:00+01:00;PT15M;Onshore;Flanders;Dso;277.31;243.9;178.9;311.6;188.2;114.6;233.8;223.2;122.9;279.6;710.1;628.7;758.8;1406.84;0.2;''
2023-11-13T04:00:00+01:00;PT15M;Onshore;Flanders;Dso;283.46;256.6;186.1;326.9;196.3;124.8;242.6;227.7;124.6;281.7;721.1;637.1;767.7;1406.84;0.2;''
2023-11-13T04:15:00+01:00;PT15M;Onshore;Flanders;Dso;276.61;271.3;196.8;341.5;204.6;137.5;255.3;234.4;131.7;288.5;730.2;645.2;779.8;1406.84;0.2;''
2023-11-13T04:30:00+01:00;PT15M;Onshore;Flanders;Dso;279.53;286.9;206.7;359.9;214.1;149.4;268.1;243.8;138.3;293.6;741.0;653.1;792.6;1406.84;0.2;''
2023-11-13T04:45:00+01:00;PT15M;Onshore;Flanders;Dso;300.06;305.0;222.1;379.5;223.7;162.0;281.8;250.5;146.1;302.0;750.5;658.3;805.6;1406.84;0.21;''
2023-11-13T05:00:00+01:00;PT15M;Onshore;Flanders;Dso;297.73;335.4;272.4;397.3;230.4;172.6;292.9;255.9;149.3;309.1;759.3;663.9;819.5;1406.84;0.21;''
2023-11-13T05:15:00+01:00;PT15M;Onshore;Flanders;Dso;306.43;353.4;276.5;430.4;241.9;185.9;314.7;265.0;154.0;322.2;767.9;670.2;829.4;1406.84;0.22;''
2023-11-13T05:30:00+01:00;PT15M;Onshore;Flanders;Dso;302.99;369.7;288.3;454.4;256.6;206.4;339.2;277.1;161.8;340.2;777.0;676.4;837.5;1406.84;0.22;''
2023-11-13T05:45:00+01:00;PT15M;Onshore;Flanders;Dso;284.14;386.1;300.7;478.5;275.4;229.8;369.3;293.0;175.6;358.2;785.8;682.5;845.1;1406.84;0.2;''
2023-11-13T06:00:00+01:00;PT15M;Onshore;Flanders;Dso;290.21;396.5;327.1;459.7;303.9;259.8;410.0;313.3;197.3;379.1;797.9;692.1;858.6;1406.84;0.21;''
2023-11-13T06:15:00+01:00;PT15M;Onshore;Flanders;Dso;289.72;412.7;334.0;491.3;322.6;279.2;445.8;327.4;216.7;391.4;805.4;703.2;867.0;1406.84;0.21;''
2023-11-13T06:30:00+01:00;PT15M;Onshore;Flanders;Dso;298.77;431.8;349.4;517.3;337.5;295.9;476.5;342.4;234.2;402.8;808.4;715.6;871.1;1406.84;0.21;''
2023-11-13T06:45:00+01:00;PT15M;Onshore;Flanders;Dso;298.6;448.4;364.7;541.7;349.7;309.2;505.8;352.5;246.6;409.4;812.9;725.6;878.1;1406.84;0.21;''
2023-11-13T07:00:00+01:00;PT15M;Onshore;Flanders;Dso;325.9;463.1;381.9;556.6;353.8;308.6;516.1;356.6;249.0;411.6;830.7;748.9;896.3;1406.84;0.23;''
2023-11-13T07:15:00+01:00;PT15M;Onshore;Flanders;Dso;400.44;480.9;403.0;571.2;365.9;318.9;524.1;368.9;255.6;420.6;830.9;755.2;897.7;1406.84;0.28;''
2023-11-13T07:30:00+01:00;PT15M;Onshore;Flanders;Dso;467.94;503.0;429.1;586.8;382.5;329.8;527.8;385.8;272.9;435.0;831.0;759.6;896.9;1406.84;0.33;''
2023-11-13T07:45:00+01:00;PT15M;Onshore;Flanders;Dso;502.9;523.0;453.6;604.1;400.6;342.4;534.3;407.9;289.5;455.7;827.9;760.4;895.5;1406.84;0.36;''
2023-11-13T08:00:00+01:00;PT15M;Onshore;Flanders;Dso;594.45;548.5;487.0;604.1;418.5;353.3;542.2;431.4;308.9;476.9;906.4;842.3;978.2;1406.84;0.42;''
2023-11-13T08:15:00+01:00;PT15M;Onshore;Flanders;Dso;601.26;581.9;514.6;646.0;442.7;371.0;558.2;458.3;332.5;502.2;900.2;834.5;974.4;1406.84;0.43;''
2023-11-13T08:30:00+01:00;PT15M;Onshore;Flanders;Dso;632.46;614.7;551.2;679.8;469.2;390.7;579.5;485.4;357.5;529.8;893.3;826.4;970.7;1406.84;0.45;''
2023-11-13T08:45:00+01:00;PT15M;Onshore;Flanders;Dso;660.9;651.8;587.9;713.4;501.7;419.3;610.0;521.4;392.0;563.8;885.5;814.9;963.8;1406.84;0.47;''
2023-11-13T09:00:00+01:00;PT15M;Onshore;Flanders;Dso;708.68;634.9;570.5;688.5;546.1;459.7;647.4;563.6;439.8;605.4;878.3;805.3;955.5;1406.84;0.5;''
2023-11-13T09:15:00+01:00;PT15M;Onshore;Flanders;Dso;715.93;671.0;596.9;724.8;583.0;496.6;678.8;599.7;486.0;637.6;870.8;796.2;946.0;1406.84;0.51;''
2023-11-13T09:30:00+01:00;PT15M;Onshore;Flanders;Dso;745.29;705.9;626.2;753.5;614.5;528.6;707.0;632.3;529.3;668.7;862.6;787.3;937.0;1406.84;0.53;''
2023-11-13T09:45:00+01:00;PT15M;Onshore;Flanders;Dso;757.37;738.5;657.7;782.1;648.9;563.1;733.7;665.3;570.4;701.2;855.3;776.5;926.6;1406.84;0.54;''
2023-11-13T10:00:00+01:00;PT15M;Onshore;Flanders;Dso;816.23;752.5;699.1;779.6;684.0;597.2;759.4;698.7;606.2;736.3;848.3;765.2;918.0;1406.84;0.58;''
2023-11-13T10:15:00+01:00;PT15M;Onshore;Flanders;Dso;845.86;781.5;710.3;814.9;717.4;631.9;781.3;730.5;638.4;774.7;839.0;754.6;909.2;1406.84;0.6;''
2023-11-13T10:30:00+01:00;PT15M;Onshore;Flanders;Dso;877.26;808.4;733.7;840.2;750.4;667.1;804.0;761.2;668.1;811.3;829.7;746.4;902.4;1406.84;0.62;''
2023-11-13T10:45:00+01:00;PT15M;Onshore;Flanders;Dso;877.59;835.8;758.2;867.3;783.5;699.8;826.0;793.3;699.5;849.9;822.7;736.7;892.9;1406.84;0.62;''
2023-11-13T11:00:00+01:00;PT15M;Onshore;Flanders;Dso;839.75;858.9;808.4;881.7;820.3;738.1;857.1;826.4;730.6;884.2;813.1;728.5;883.4;1406.84;0.6;''
2023-11-13T11:15:00+01:00;PT15M;Onshore;Flanders;Dso;861.81;880.4;811.6;905.7;854.5;770.6;886.3;858.2;757.2;912.2;803.2;718.6;875.7;1406.84;0.61;''
2023-11-13T11:30:00+01:00;PT15M;Onshore;Flanders;Dso;889.3;898.9;824.3;925.5;880.1;798.3;911.9;884.0;778.2;936.5;793.9;710.6;865.8;1406.84;0.63;''
2023-11-13T11:45:00+01:00;PT15M;Onshore;Flanders;Dso;885.67;912.1;835.6;939.7;911.0;828.3;941.7;910.5;799.9;960.9;785.5;701.5;857.1;1406.84;0.63;''
2023-11-13T12:00:00+01:00;PT15M;Onshore;Flanders;Dso;895.81;939.2;868.3;956.9;943.9;859.8;975.3;942.4;832.3;988.3;779.2;695.4;850.9;1406.84;0.64;''
2023-11-13T12:15:00+01:00;PT15M;Onshore;Flanders;Dso;918.19;950.0;869.8;969.8;970.1;881.5;1000.2;965.2;859.6;1005.9;768.3;684.3;840.8;1406.84;0.65;''
2023-11-13T12:30:00+01:00;PT15M;Onshore;Flanders;Dso;928.22;958.9;878.3;979.9;984.6;894.8;1011.5;979.3;877.9;1018.3;757.8;675.8;830.4;1406.84;0.66;''
2023-11-13T12:45:00+01:00;PT15M;Onshore;Flanders;Dso;947.13;967.1;883.1;990.9;994.9;904.1;1021.5;990.3;893.5;1027.1;745.1;659.4;816.8;1406.84;0.67;''
2023-11-13T13:00:00+01:00;PT15M;Onshore;Flanders;Dso;953.62;964.9;891.9;982.4;1003.4;908.3;1029.0;1000.1;905.0;1037.6;729.4;645.9;801.5;1406.84;0.68;''
2023-11-13T13:15:00+01:00;PT15M;Onshore;Flanders;Dso;964.54;971.4;888.7;990.0;1009.9;908.7;1034.0;1006.5;916.7;1045.9;714.0;632.1;786.9;1406.84;0.69;''
2023-11-13T13:30:00+01:00;PT15M;Onshore;Flanders;Dso;927.77;977.1;895.1;996.2;1014.0;904.5;1036.9;1009.9;922.7;1052.5;699.7;617.1;772.3;1406.84;0.66;''
2023-11-13T13:45:00+01:00;PT15M;Onshore;Flanders;Dso;951.89;983.0;900.8;1003.9;1015.5;898.7;1038.4;1010.7;924.9;1055.8;685.3;601.6;755.4;1406.84;0.68;''
2023-11-13T14:00:00+01:00;PT15M;Onshore;Flanders;Dso;966.65;990.8;919.7;1006.1;1016.3;892.3;1037.6;1009.6;923.5;1056.5;668.8;584.8;739.7;1406.84;0.69;''
2023-11-13T14:15:00+01:00;PT15M;Onshore;Flanders;Dso;965.3;995.5;914.2;1011.3;1016.2;891.2;1038.2;1008.6;920.3;1055.4;652.9;570.0;725.4;1406.84;0.69;''
2023-11-13T14:30:00+01:00;PT15M;Onshore;Flanders;Dso;957.8;999.1;919.6;1016.0;1016.2;890.6;1038.3;1009.1;919.2;1056.0;637.1;553.3;708.5;1406.84;0.68;''
2023-11-13T14:45:00+01:00;PT15M;Onshore;Flanders;Dso;969.56;1003.0;923.0;1022.7;1016.2;888.2;1037.9;1008.6;917.2;1055.5;621.4;537.3;693.7;1406.84;0.69;''
2023-11-13T15:00:00+01:00;PT15M;Onshore;Flanders;Dso;957.69;1007.2;925.4;1029.4;1016.0;883.5;1036.0;1007.2;914.8;1052.9;604.6;520.7;676.0;1406.84;0.68;''
2023-11-13T15:15:00+01:00;PT15M;Onshore;Flanders;Dso;962.15;1008.1;925.8;1031.3;1015.6;879.0;1035.2;1005.5;912.5;1049.6;589.0;504.1;659.4;1406.84;0.68;''
2023-11-13T15:30:00+01:00;PT15M;Onshore;Flanders;Dso;930.21;1006.7;924.6;1030.7;1013.6;871.9;1033.4;1005.1;910.3;1045.3;571.2;487.8;643.2;1406.84;0.66;''
2023-11-13T15:45:00+01:00;PT15M;Onshore;Flanders;Dso;944.41;1002.1;921.9;1027.6;1011.3;865.3;1031.3;1003.0;905.4;1043.1;554.8;471.2;625.5;1406.84;0.67;''
2023-11-13T16:00:00+01:00;PT15M;Onshore;Flanders;Dso;939.28;991.6;921.6;1006.3;1006.4;855.4;1027.9;1001.9;901.8;1040.4;536.9;453.3;609.7;1406.84;0.67;''
2023-11-13T16:15:00+01:00;PT15M;Onshore;Flanders;Dso;945.71;989.0;908.2;1007.1;1003.7;851.1;1025.9;1000.4;896.9;1037.0;521.7;438.5;593.1;1406.84;0.67;''
2023-11-13T16:30:00+01:00;PT15M;Onshore;Flanders;Dso;955.01;985.9;904.3;1007.7;999.0;845.6;1023.7;996.9;892.0;1032.6;505.6;421.6;576.4;1406.84;0.68;''
2023-11-13T16:45:00+01:00;PT15M;Onshore;Flanders;Dso;975.63;981.3;896.6;1006.2;993.0;839.3;1018.7;991.7;887.0;1028.7;488.9;405.4;559.3;1406.84;0.69;''
2023-11-13T17:00:00+01:00;PT15M;Onshore;Flanders;Dso;953.19;969.8;895.0;986.1;986.2;832.2;1013.0;985.1;882.6;1021.6;472.9;389.8;543.7;1406.84;0.68;''
2023-11-13T17:15:00+01:00;PT15M;Onshore;Flanders;Dso;940.74;966.2;883.3;984.5;980.8;827.9;1007.3;980.1;880.9;1015.2;456.0;372.7;527.6;1406.84;0.67;''
2023-11-13T17:30:00+01:00;PT15M;Onshore;Flanders;Dso;955.05;964.8;881.9;985.8;977.0;823.6;1004.5;974.9;882.3;1009.9;441.8;358.6;513.7;1406.84;0.68;''
2023-11-13T17:45:00+01:00;PT15M;Onshore;Flanders;Dso;973.52;963.7;881.8;986.9;972.0;815.9;1001.9;970.4;882.6;1005.3;425.4;341.2;497.5;1406.84;0.69;''
2023-11-13T18:00:00+01:00;PT15M;Onshore;Flanders;Dso;975.63;962.2;887.0;978.7;966.9;808.8;997.5;967.0;879.7;999.8;400.5;315.9;470.8;1406.84;0.69;''
2023-11-13T18:15:00+01:00;PT15M;Onshore;Flanders;Dso;982.41;962.8;879.2;980.4;963.1;802.9;994.5;962.3;876.1;996.5;388.2;303.9;459.7;1406.84;0.7;''
2023-11-13T18:30:00+01:00;PT15M;Onshore;Flanders;Dso;973.08;962.7;880.8;983.2;961.5;800.6;991.9;960.4;871.0;994.7;386.2;303.1;457.6;1406.84;0.69;''
2023-11-13T18:45:00+01:00;PT15M;Onshore;Flanders;Dso;1054.72;963.8;882.2;986.1;960.2;798.5;991.4;959.4;868.0;993.4;387.5;304.3;460.2;1406.84;0.75;''
2023-11-13T19:00:00+01:00;PT15M;Onshore;Flanders;Dso;1055.06;963.5;888.4;980.2;960.8;794.4;992.4;958.8;867.7;992.6;394.6;309.5;465.8;1406.84;0.75;''
2023-11-13T19:15:00+01:00;PT15M;Onshore;Flanders;Dso;1051.7;964.4;881.5;983.7;960.7;784.4;993.0;957.6;865.5;991.1;405.6;322.4;478.1;1406.84;0.75;''
2023-11-13T19:30:00+01:00;PT15M;Onshore;Flanders;Dso;1046.74;963.4;883.3;985.9;960.0;770.3;990.8;956.7;864.0;990.0;423.8;339.5;495.5;1406.84;0.74;''
2023-11-13T19:45:00+01:00;PT15M;Onshore;Flanders;Dso;1043.04;964.2;883.0;988.9;960.4;760.0;989.5;956.8;861.3;988.4;450.1;366.6;523.3;1406.84;0.74;''
2023-11-13T20:00:00+01:00;PT15M;Onshore;Flanders;Dso;1036.86;966.5;888.5;984.7;961.3;756.2;987.6;956.9;856.6;987.0;491.0;408.5;563.2;1406.84;0.74;''
2023-11-13T20:15:00+01:00;PT15M;Onshore;Flanders;Dso;1034.44;967.0;880.2;986.6;961.7;758.9;985.2;956.4;850.3;984.9;526.5;441.4;596.3;1406.84;0.74;''
2023-11-13T20:30:00+01:00;PT15M;Onshore;Flanders;Dso;1042.0;966.7;882.3;988.7;961.3;767.0;982.3;955.3;839.2;982.1;553.4;470.3;626.0;1406.84;0.74;''
2023-11-13T20:45:00+01:00;PT15M;Onshore;Flanders;Dso;1017.4;966.2;883.9;990.0;960.9;773.2;980.4;953.7;830.4;979.9;585.8;501.9;657.3;1406.84;0.72;''
2023-11-13T21:00:00+01:00;PT15M;Onshore;Flanders;Dso;1006.58;984.6;910.3;1000.0;960.2;783.5;980.1;952.2;824.4;978.6;618.4;535.8;690.2;1406.84;0.72;''
2023-11-13T21:15:00+01:00;PT15M;Onshore;Flanders;Dso;1001.2;985.0;904.9;1002.0;958.6;787.4;981.1;950.2;823.8;977.8;651.7;566.0;723.3;1406.84;0.71;''
2023-11-13T21:30:00+01:00;PT15M;Onshore;Flanders;Dso;999.67;985.4;905.1;1004.0;956.9;789.2;982.1;948.3;823.2;975.8;681.7;596.7;752.9;1406.84;0.71;''
2023-11-13T21:45:00+01:00;PT15M;Onshore;Flanders;Dso;971.48;985.6;904.5;1006.5;955.8;791.4;984.6;946.3;822.2;972.7;710.8;627.4;783.2;1406.84;0.69;''
2023-11-13T22:00:00+01:00;PT15M;Onshore;Flanders;Dso;958.48;977.4;903.1;992.5;955.2;792.5;987.2;945.6;818.1;970.2;744.3;658.6;815.5;1406.84;0.68;''
2023-11-13T22:15:00+01:00;PT15M;Onshore;Flanders;Dso;981.86;978.2;896.3;994.6;954.6;790.2;989.0;943.9;812.1;966.8;771.7;687.4;843.2;1406.84;0.7;''
2023-11-13T22:30:00+01:00;PT15M;Onshore;Flanders;Dso;993.56;977.7;895.2;996.5;953.6;784.6;989.7;943.0;806.7;967.5;797.7;712.9;869.9;1406.84;0.71;''
2023-11-13T22:45:00+01:00;PT15M;Onshore;Flanders;Dso;996.66;977.6;894.2;999.2;952.7;780.4;990.5;941.3;797.3;967.7;826.9;742.3;898.4;1406.84;0.71;''
2023-11-13T23:00:00+01:00;PT15M;Onshore;Flanders;Dso;1018.28;967.6;893.0;981.3;949.5;778.3;991.4;939.2;792.8;968.2;862.6;779.2;933.7;1406.84;0.72;''
2023-11-13T23:15:00+01:00;PT15M;Onshore;Flanders;Dso;1019.04;969.0;884.8;984.6;948.0;777.4;990.8;937.6;792.1;968.3;883.5;798.6;954.1;1406.84;0.72;''
2023-11-13T23:30:00+01:00;PT15M;Onshore;Flanders;Dso;1018.91;970.3;884.9;987.6;947.0;779.7;986.5;936.6;793.5;969.8;895.0;809.8;963.0;1406.84;0.72;''
2023-11-13T23:45:00+01:00;PT15M;Onshore;Flanders;Dso;1025.68;971.3;884.9;990.6;945.6;780.1;984.1;936.3;792.4;971.2;901.0;817.5;968.4;1406.84;0.73;''
2023-11-14T00:00:00+01:00;PT15M;Onshore;Flanders;Dso;978.59;969.5;894.6;984.0;950.0;786.2;982.8;955.4;808.8;985.2;366.5;217.6;421.4;1406.84;0.7;''
2023-11-14T00:15:00+01:00;PT15M;Onshore;Flanders;Dso;974.4;970.0;886.0;986.4;949.9;788.8;980.8;955.8;806.0;985.4;370.4;226.4;425.5;1406.84;0.69;''
2023-11-14T00:30:00+01:00;PT15M;Onshore;Flanders;Dso;966.86;970.7;885.2;989.2;949.6;790.6;976.8;955.8;804.4;986.5;372.1;242.3;426.9;1406.84;0.69;''
2023-11-14T00:45:00+01:00;PT15M;Onshore;Flanders;Dso;973.18;971.9;884.2;991.8;950.4;790.5;976.3;956.2;801.7;987.4;374.3;255.1;429.6;1406.84;0.69;''
2023-11-14T01:00:00+01:00;PT15M;Onshore;Flanders;Dso;971.2;972.8;883.8;993.2;950.7;794.3;977.2;955.9;800.3;989.0;375.1;261.3;429.4;1406.84;0.69;''
2023-11-14T01:15:00+01:00;PT15M;Onshore;Flanders;Dso;977.75;972.9;884.6;995.0;951.5;798.4;979.1;956.1;798.6;988.4;374.1;259.4;427.6;1406.84;0.69;''
2023-11-14T01:30:00+01:00;PT15M;Onshore;Flanders;Dso;974.28;972.3;882.3;995.7;951.9;803.7;980.9;956.2;798.2;988.3;372.8;251.3;426.4;1406.84;0.69;''
2023-11-14T01:45:00+01:00;PT15M;Onshore;Flanders;Dso;974.85;971.3;881.0;996.6;952.8;810.2;982.7;956.6;796.2;989.1;367.2;240.7;422.9;1406.84;0.69;''
2023-11-14T02:00:00+01:00;PT15M;Onshore;Flanders;Dso;954.06;973.7;900.4;990.1;954.0;818.6;983.1;961.1;793.4;992.8;359.2;231.7;417.5;1406.84;0.68;''
2023-11-14T02:15:00+01:00;PT15M;Onshore;Flanders;Dso;963.26;970.6;886.6;988.6;954.3;828.5;981.0;961.3;786.2;992.1;356.3;230.5;416.7;1406.84;0.68;''
2023-11-14T02:30:00+01:00;PT15M;Onshore;Flanders;Dso;968.26;968.9;884.0;989.1;953.8;835.2;976.8;960.6;777.1;990.9;352.4;235.6;418.0;1406.84;0.69;''
2023-11-14T02:45:00+01:00;PT15M;Onshore;Flanders;Dso;979.12;968.0;882.3;990.4;951.7;841.0;971.7;958.1;767.9;990.3;350.2;239.1;421.1;1406.84;0.7;''
2023-11-14T03:00:00+01:00;PT15M;Onshore;Flanders;Dso;973.11;970.3;901.0;986.3;950.6;844.6;970.3;956.7;764.0;986.3;346.0;240.0;420.0;1406.84;0.69;''
2023-11-14T03:15:00+01:00;PT15M;Onshore;Flanders;Dso;979.95;968.2;884.9;987.7;949.1;846.9;970.7;954.3;767.1;982.3;342.3;238.9;416.0;1406.84;0.7;''
2023-11-14T03:30:00+01:00;PT15M;Onshore;Flanders;Dso;982.0;965.7;883.1;987.8;947.9;848.4;972.4;950.7;772.4;979.4;339.3;235.3;409.4;1406.84;0.7;''
2023-11-14T03:45:00+01:00;PT15M;Onshore;Flanders;Dso;983.43;963.9;881.4;988.6;945.8;850.0;974.3;947.4;776.6;975.4;336.3;231.7;404.8;1406.84;0.7;''
2023-11-14T04:00:00+01:00;PT15M;Onshore;Flanders;Dso;961.85;961.6;877.2;987.1;943.8;850.0;974.7;942.9;779.5;971.2;331.7;227.8;397.5;1406.84;0.68;''
2023-11-14T04:15:00+01:00;PT15M;Onshore;Flanders;Dso;942.03;959.1;872.3;986.7;940.3;844.9;975.8;939.2;781.6;969.2;328.8;227.4;391.0;1406.84;0.67;''
